STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
28741,Female,"Asian, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Yes
28742,Female,"Asian, non-Hispanic",-1.0067,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28743,Female,"White, non-Hispanic",1.0452,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
28744,Female,"Black/African-American, non-Hispanic",.3485,Fourth quintile,Unit non-response,No
28745,Male,"White, non-Hispanic",1.013,Fifth quintile (highest),Item legitimate skip/NA,Item legitimate skip/NA
28746,Male,"White, non-Hispanic",-.3567,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
28747,Female,"More than one race, non-Hispanic",.7208,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",Don't know
28748,Female,Missing,Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",No
28749,Female,"Hispanic, race specified",-1.4041,First quintile (lowest),Attained associate's degree,Yes
28750,Female,"White, non-Hispanic",-.1802,Third quintile,"No degree, not enrolled",No
28751,Female,"More than one race, non-Hispanic",-.1465,Third quintile,"No degree, enrolled at a 4-year",Don't know
28752,Female,"Asian, non-Hispanic",.7237,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
28753,Male,Missing,Unit non-response,Unit non-response,"No degree, enrolled at less-than-4-year",No
28754,Male,"White, non-Hispanic",.898,Fifth quintile (highest),Unit non-response,Yes
28755,Female,"More than one race, non-Hispanic",.4432,Fourth quintile,"No degree, enrolled at a 4-year",Yes
28756,Female,"White, non-Hispanic",-.5007,Second quintile,"No degree, not enrolled",Unit non-response
28757,Male,"Black/African-American, non-Hispanic",-.5433,Second quintile,Item legitimate skip/NA,Unit non-response
28758,Female,"More than one race, non-Hispanic",.8218,Fifth quintile (highest),Attained certificate,Yes
28759,Male,"More than one race, non-Hispanic",1.1041,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",No
28760,Female,"Black/African-American, non-Hispanic",.0955,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
28761,Male,"Hispanic, race specified",-1.0326,First quintile (lowest),"No degree, not enrolled",Item legitimate skip/NA
28762,Male,Missing,Unit non-response,Unit non-response,Unit non-response,Item legitimate skip/NA
28763,Male,"White, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at less-than-4-year",Yes
28764,Male,"White, non-Hispanic",2.0218,Fifth quintile (highest),"No degree, not enrolled",Item legitimate skip/NA
28765,Male,"White, non-Hispanic",1.1247,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
28766,Male,"White, non-Hispanic",-.7821,First quintile (lowest),Unit non-response,Unit non-response
28767,Male,"White, non-Hispanic",-.2066,Third quintile,"No degree, enrolled at a 4-year",Unit non-response
28768,Female,"White, non-Hispanic",.3444,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
28769,Male,"White, non-Hispanic",1.8099,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
28770,Female,"White, non-Hispanic",.8139999999999999,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",Yes
28772,Male,"White, non-Hispanic",.9351,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
28774,Male,"White, non-Hispanic",1.3306,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
28775,Female,Missing,Unit non-response,Unit non-response,Unit non-response,Item legitimate skip/NA
28776,Male,"White, non-Hispanic",1.1097,Fifth quintile (highest),"No degree, not enrolled",No
28778,Male,"White, non-Hispanic",-.2055,Third quintile,Unit non-response,Unit non-response
28779,Male,"Hispanic, race specified",-.0663,Third quintile,Unit non-response,Unit non-response
28780,Female,Missing,Unit non-response,Unit non-response,Unit non-response,Unit non-response
28781,Male,"White, non-Hispanic",.7377,Fifth quintile (highest),Item legitimate skip/NA,Item legitimate skip/NA
28782,Male,"White, non-Hispanic",-.2671,Third quintile,"No degree, enrolled at less-than-4-year",No
28783,Female,"White, non-Hispanic",.2216,Fourth quintile,"No degree, enrolled at a 4-year",No
28784,Female,"White, non-Hispanic",1.3448,Fifth quintile (highest),"No degree, enrolled at a 4-year",Don't know
28785,Male,"Asian, non-Hispanic",.3735,Fourth quintile,"No degree, enrolled at a 4-year",Don't know
28786,Male,"Amer. Indian/Alaska Native, non-Hispanic",.8097,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
28787,Male,"Amer. Indian/Alaska Native, non-Hispanic",-.0777,Third quintile,Unit non-response,Item legitimate skip/NA
28788,Male,"White, non-Hispanic",.0174,Third quintile,Attained associate's degree,No
28789,Male,"Black/African-American, non-Hispanic",Unit non-response,Unit non-response,Item legitimate skip/NA,No
28790,Female,"Black/African-American, non-Hispanic",-.2751,Third quintile,"No degree, enrolled at a 4-year",Yes
28791,Male,"Hispanic, race specified",-.5004,Second quintile,Attained associate's degree,Yes
28792,Female,"Hispanic, race specified",-.3287,Third quintile,"No degree, enrolled at a 4-year",Unit non-response
28794,Female,"More than one race, non-Hispanic",-.6665,Second quintile,"No degree, enrolled at a 4-year",No
28795,Female,"White, non-Hispanic",-.0528,Third quintile,"No degree, not enrolled",Item legitimate skip/NA
28796,Male,"White, non-Hispanic",.3508,Fourth quintile,"No degree, not enrolled",Yes
28797,Male,"White, non-Hispanic",.4358,Fourth quintile,"No degree, not enrolled",Don't know
28798,Male,Missing,Unit non-response,Unit non-response,Attained associate's degree,Yes
28799,Female,"White, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Yes
28800,Female,"White, non-Hispanic",1.1704,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
28801,Male,"White, non-Hispanic",.3008,Fourth quintile,Item legitimate skip/NA,Unit non-response
28802,Male,"White, non-Hispanic",.4247,Fourth quintile,"No degree, enrolled at a 4-year",No
28803,Male,"Hispanic, race specified",-1.2553,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28804,Female,"White, non-Hispanic",.5175999999999999,Fourth quintile,"No degree, enrolled at a 4-year",No
28805,Male,"White, non-Hispanic",.6086,Fifth quintile (highest),Unit non-response,Yes
28806,Male,"Hispanic, race specified",.477,Fourth quintile,"No degree, enrolled at a 4-year",No
28807,Male,"Black/African-American, non-Hispanic",.1224,Fourth quintile,"No degree, not enrolled",Unit non-response
28808,Male,"White, non-Hispanic",-.1883,Third quintile,"No degree, not enrolled",Don't know
28809,Male,"White, non-Hispanic",.417,Fourth quintile,"No degree, not enrolled",Unit non-response
28810,Female,"White, non-Hispanic",.134,Fourth quintile,"No degree, enrolled at a 4-year",No
28811,Female,"White, non-Hispanic",-.9782,First quintile (lowest),Missing,Item legitimate skip/NA
28812,Female,"White, non-Hispanic",-.0196,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
28813,Female,"White, non-Hispanic",-1.5501,First quintile (lowest),Unit non-response,Yes
28814,Female,"White, non-Hispanic",-.0551,Third quintile,"No degree, enrolled at a 4-year",Yes
28815,Female,"Hispanic, race specified",-1.0009,First quintile (lowest),Unit non-response,Unit non-response
28816,Male,"Asian, non-Hispanic",.602,Fifth quintile (highest),Unit non-response,Don't know
28817,Female,"White, non-Hispanic",.8753,Fifth quintile (highest),Attained certificate,No
28818,Male,"White, non-Hispanic",-.5532,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
28819,Female,"Black/African-American, non-Hispanic",.215,Fourth quintile,Unit non-response,Unit non-response
28820,Female,"Asian, non-Hispanic",-.4418,Second quintile,"No degree, enrolled at a 4-year",Yes
28821,Male,"White, non-Hispanic",-.8841,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28822,Male,"White, non-Hispanic",-.5392,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
28823,Female,"Hispanic, race specified",-.5628,Second quintile,"No degree, enrolled at a 4-year",Yes
28824,Female,"White, non-Hispanic",.7629,Fifth quintile (highest),"No degree, enrolled at a 4-year",Unit non-response
28825,Male,"White, non-Hispanic",-.0865,Third quintile,Unit non-response,Unit non-response
28826,Female,"White, non-Hispanic",-.587,Second quintile,Unit non-response,Unit non-response
28827,Female,Missing,Unit non-response,Unit non-response,Item legitimate skip/NA,Item legitimate skip/NA
28829,Male,"Hispanic, race specified",-.7735,First quintile (lowest),Unit non-response,Unit non-response
28830,Female,"Black/African-American, non-Hispanic",Unit non-response,Unit non-response,"No degree, not enrolled",Yes
28831,Female,"White, non-Hispanic",.6965,Fifth quintile (highest),"No degree, enrolled at a 4-year",Unit non-response
28832,Male,"Hispanic, race specified",-.3997,Second quintile,Unit non-response,Unit non-response
28833,Female,"White, non-Hispanic",-.4581,Second quintile,Unit non-response,Yes
28834,Female,"White, non-Hispanic",-.4992,Second quintile,"No degree, enrolled at less-than-4-year",Yes
28835,Male,"White, non-Hispanic",-.2501,Third quintile,Unit non-response,Unit non-response
28836,Male,"White, non-Hispanic",-.1212,Third quintile,"No degree, enrolled at a 4-year",Item legitimate skip/NA
28837,Male,"Black/African-American, non-Hispanic",.3202,Fourth quintile,"No degree, enrolled at a 4-year",Yes
28838,Male,"White, non-Hispanic",-.2063,Third quintile,"No degree, not enrolled",Yes
28839,Male,"White, non-Hispanic",-.0074,Third quintile,Unit non-response,Unit non-response
28840,Male,"Black/African-American, non-Hispanic",-.5673,Second quintile,Unit non-response,Don't know
28841,Male,"White, non-Hispanic",-.8132,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28842,Female,"White, non-Hispanic",-.6183999999999999,Second quintile,Unit non-response,Yes
28843,Female,"White, non-Hispanic",-1.0556,First quintile (lowest),Item legitimate skip/NA,Unit non-response
28844,Female,"Asian, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",No
28845,Male,"Asian, non-Hispanic",-.0421,Third quintile,"No degree, enrolled at less-than-4-year",No
28846,Female,"White, non-Hispanic",.5067,Fourth quintile,"No degree, not enrolled",Unit non-response
28847,Male,"White, non-Hispanic",.7478,Fifth quintile (highest),Unit non-response,Don't know
28848,Male,"White, non-Hispanic",-.8602,First quintile (lowest),Item legitimate skip/NA,Don't know
28849,Female,"Hispanic, race specified",-1.1961,First quintile (lowest),Unit non-response,Item legitimate skip/NA
28850,Female,"Asian, non-Hispanic",-.0528,Third quintile,"No degree, not enrolled",Yes
28851,Male,"Hispanic, race specified",-1.2531,First quintile (lowest),Unit non-response,Unit non-response
28852,Female,"White, non-Hispanic",-.4348,Second quintile,"No degree, enrolled at less-than-4-year",Yes
28853,Female,"White, non-Hispanic",1.0363,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",No
28854,Male,"Hispanic, race specified",-.0162,Third quintile,Unit non-response,Missing
28855,Female,"White, non-Hispanic",-.7751,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28856,Male,"White, non-Hispanic",.8313,Fifth quintile (highest),Item legitimate skip/NA,Item legitimate skip/NA
28857,Male,"White, non-Hispanic",.0504,Fourth quintile,Unit non-response,Unit non-response
28858,Female,"Black/African-American, non-Hispanic",-.8162,First quintile (lowest),Unit non-response,Yes
28859,Male,"White, non-Hispanic",-.8103,First quintile (lowest),Item legitimate skip/NA,Unit non-response
28860,Male,"White, non-Hispanic",-.7751,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28861,Male,"White, non-Hispanic",.357,Fourth quintile,Unit non-response,Unit non-response
28862,Female,"Hispanic, race specified",-.2077,Third quintile,Attained certificate,Don't know
28863,Female,"White, non-Hispanic",.1691,Fourth quintile,"No degree, enrolled at a 4-year",Yes
28864,Female,"White, non-Hispanic",1.1086,Fifth quintile (highest),Unit non-response,Yes
28866,Male,"Hispanic, race specified",-.3556,Second quintile,Unit non-response,Unit non-response
28867,Male,"White, non-Hispanic",-.5869,Second quintile,Unit non-response,Unit non-response
28868,Male,"White, non-Hispanic",-.2371,Third quintile,"No degree, enrolled at a 4-year",Yes
28869,Male,"Hispanic, race specified",-.1601,Third quintile,Attained associate's degree,Yes
28870,Female,"White, non-Hispanic",-.6744,Second quintile,Unit non-response,Item legitimate skip/NA
28871,Male,"Black/African-American, non-Hispanic",.7905,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
28872,Male,"White, non-Hispanic",.2028,Fourth quintile,"No degree, not enrolled",Item legitimate skip/NA
28873,Female,"White, non-Hispanic",.8705000000000001,Fifth quintile (highest),Item legitimate skip/NA,No
28874,Female,"White, non-Hispanic",.4908,Fourth quintile,Attained associate's degree,Yes
28875,Female,"White, non-Hispanic",-.0655,Third quintile,"No degree, enrolled at a 4-year",Yes
28876,Male,"White, non-Hispanic",-.2903,Third quintile,Attained certificate,No
28877,Male,"White, non-Hispanic",-.8429,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
28878,Female,"White, non-Hispanic",-.3409,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
28879,Male,"Hispanic, race specified",-.5178,Second quintile,Unit non-response,Unit non-response
28880,Female,"White, non-Hispanic",.8071,Fifth quintile (highest),"No degree, enrolled at a 4-year",Don't know
28881,Female,"White, non-Hispanic",-.0075,Third quintile,Item legitimate skip/NA,Unit non-response
28882,Male,"White, non-Hispanic",.7101,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",Item legitimate skip/NA
28883,Male,"Amer. Indian/Alaska Native, non-Hispanic",-.2997,Third quintile,Item legitimate skip/NA,Yes
28884,Male,"Hispanic, race specified",-.7943,First quintile (lowest),"No degree, not enrolled",Unit non-response
28885,Male,Missing,Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Yes
28887,Female,"White, non-Hispanic",-.5665,Second quintile,"No degree, not enrolled",Item legitimate skip/NA
28889,Male,Missing,Unit non-response,Unit non-response,"No degree, not enrolled",No
28890,Male,"More than one race, non-Hispanic",-.0735,Third quintile,Item legitimate skip/NA,Don't know
28891,Male,"Hispanic, race specified",.6963,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",Yes
28892,Male,"Hispanic, race specified",.0815,Fourth quintile,"No degree, enrolled at a 4-year",Yes
28893,Male,"White, non-Hispanic",-1.2098,First quintile (lowest),Unit non-response,Don't know
28894,Male,"White, non-Hispanic",-.0508,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
28895,Female,"White, non-Hispanic",.0427,Third quintile,"No degree, enrolled at a 4-year",Yes
